order_id,customer_id,product_id,quantity,total_amount,order_status,timestamp
470,137623,42558,2,746.25,Delivered,12/20/2023 15:59
471,614758,532237,2,791.71,Pending,3/27/2024 15:52
472,484355,785630,4,1591.52,Delivered,9/17/2023 16:49
473,798893,15305,5,830.43,Delivered,9/5/2023 11:17
474,609408,727766,2,179.06,Delivered,4/22/2024 10:32
475,215034,26515,3,729.8,Shipped,4/12/2024 6:21
476,547482,290182,2,486.73,Processing,12/10/2023 9:06
477,786895,821451,3,211.72,Delivered,7/15/2024 12:05
478,529345,69882,5,1177.84,Processing,2/1/2024 4:09
479,263358,190297,5,762.97,Delivered,3/24/2024 16:43
480,207275,892213,1,60.09,Processing,10/5/2023 15:36
481,228850,483494,3,120.67,Pending,2/16/2024 0:32
482,380522,121371,5,391,Delivered,11/29/2023 20:00
483,916796,362178,4,121.25,Delivered,1/30/2024 16:50
484,826008,455394,3,1095.13,Processing,11/25/2023 23:12
485,742739,326689,3,538.02,Pending,8/18/2023 9:01
486,831292,857588,2,839.46,Shipped,11/25/2023 4:52
487,88102,917456,3,214.8,Processing,9/10/2023 19:09
488,213537,446830,4,1168.46,Shipped,12/26/2023 17:41
489,349176,39242,4,1973.96,Processing,1/31/2024 21:19
490,315761,92728,4,1216.1,Pending,1/28/2024 11:20
491,432031,157830,2,54.39,Processing,7/18/2024 3:09
492,1461,404331,1,454.08,Delivered,11/9/2023 15:46
493,331965,746532,5,1666.91,Pending,3/23/2024 12:44
494,537360,925537,5,1510.59,Delivered,5/27/2024 7:39
495,356221,707027,4,1979.49,Shipped,2/16/2024 21:05
496,193300,817926,2,492.46,Delivered,1/23/2024 3:01
497,202453,527877,1,221.51,Delivered,11/22/2023 17:04
498,535210,385537,1,224.64,Processing,10/2/2023 20:46
499,940419,734464,2,639.39,Delivered,3/20/2024 6:13
500,637019,859561,4,424.41,Processing,8/4/2023 1:29
501,313780,972171,4,1750.46,Shipped,5/8/2024 2:32
502,644075,952798,2,685.13,Shipped,9/25/2023 19:13
503,458357,849752,2,46.74,Processing,9/20/2023 5:37
504,500867,425668,2,833.74,Shipped,6/5/2024 15:53
505,663082,460770,3,963.5,Processing,6/24/2024 17:58
506,489809,250217,4,1803.44,Pending,12/2/2023 0:21
507,340614,200683,4,280.91,Delivered,1/14/2024 8:52
508,276584,580960,1,98.09,Processing,8/24/2023 0:29
509,318726,604177,3,213.01,Pending,10/28/2023 9:14
510,780560,765856,5,1650.6,Processing,3/7/2024 11:00
511,725423,935310,2,545.38,Processing,11/3/2023 19:54
512,851091,992484,3,1477.7,Processing,12/27/2023 1:03
513,228069,600018,4,258.97,Shipped,2/18/2024 20:04
514,591495,727362,2,629.24,Pending,10/7/2023 15:48
515,759370,323553,3,1253.31,Shipped,5/11/2024 15:44
516,705386,655351,1,40.85,Delivered,5/31/2024 6:34
517,615784,914040,1,143.96,Delivered,1/18/2024 8:27
518,774855,302867,2,26,Shipped,1/17/2024 18:33
519,992598,457747,4,646.1,Processing,11/28/2023 22:00
520,943558,894535,5,1561.51,Processing,7/31/2023 6:53
521,733670,597137,2,376.82,Pending,11/17/2023 18:07
522,715747,270991,5,1522.83,Pending,4/13/2024 23:57
523,49505,663105,5,992.46,Processing,12/28/2023 7:01
524,896277,293482,4,641.35,Shipped,5/30/2024 22:53
525,960176,419360,1,365.44,Shipped,12/16/2023 4:59
526,592689,138667,2,270.68,Processing,3/9/2024 20:35
527,114137,533307,2,431.6,Delivered,12/4/2023 9:24
528,467755,24470,1,271.22,Processing,9/30/2023 3:43
529,722240,227286,2,609.98,Processing,11/25/2023 23:48
530,320800,678167,2,596.46,Shipped,11/11/2023 1:53
531,925144,190796,1,26.7,Delivered,12/8/2023 0:45
532,477689,215777,3,1428.57,Delivered,3/28/2024 6:30
533,639578,381441,5,1037.86,Pending,9/3/2023 7:52
534,773655,895553,5,2261.53,Shipped,10/30/2023 9:30
535,169093,200497,3,428.37,Processing,8/29/2023 4:59
536,415385,239649,2,642.77,Shipped,12/9/2023 9:32
537,453729,324044,2,223.32,Pending,9/19/2023 6:14
538,44172,384237,1,142.18,Delivered,8/3/2023 11:17
539,372109,681599,1,377.73,Pending,5/16/2024 12:57
540,356144,119694,5,619.88,Processing,4/17/2024 5:22
541,811571,286122,4,1496.76,Delivered,1/1/2024 18:02
542,309087,681672,4,1819.41,Shipped,4/13/2024 0:39
543,269543,114112,4,1143.68,Pending,6/27/2024 14:02
544,653620,505233,4,429.35,Shipped,5/11/2024 22:31
545,90356,107049,5,877.95,Pending,2/19/2024 15:13
546,978580,776531,2,994.89,Processing,2/1/2024 8:12
547,180006,820898,1,285.99,Shipped,9/1/2023 15:24
548,910109,178045,5,261.55,Shipped,9/9/2023 18:53
549,997912,853734,3,914.68,Pending,10/3/2023 16:00
550,384280,253089,3,1107.95,Pending,11/14/2023 21:37
551,944921,733019,5,936.3,Delivered,2/16/2024 20:52
552,452312,53540,3,52.89,Shipped,9/28/2023 6:34
553,756836,455237,4,482.38,Processing,3/29/2024 4:16
554,59883,86349,1,486.31,Delivered,8/18/2023 7:37
555,70590,289847,1,372.76,Processing,5/10/2024 5:54
556,828954,629063,4,1622.2,Processing,9/10/2023 20:34
557,139162,811434,1,125.07,Delivered,8/1/2023 7:02
558,885003,11100,3,1448.94,Processing,10/2/2023 19:53
559,904699,668415,2,838.48,Shipped,6/26/2024 3:57
560,743445,995639,5,633.78,Shipped,12/20/2023 20:36
561,362172,979225,1,106.65,Pending,4/12/2024 4:02
562,623249,34390,1,377.05,Processing,10/18/2023 18:12
563,636591,118457,2,932.04,Shipped,8/30/2023 6:11
564,544694,60183,4,373.1,Shipped,7/3/2024 6:29
565,534795,690469,1,52.62,Processing,4/30/2024 17:23
566,593149,524257,2,864.32,Processing,1/27/2024 9:59
567,54646,179705,4,401.46,Shipped,9/27/2023 7:13
568,119562,28258,5,1301.48,Pending,5/18/2024 16:19
569,155400,840952,2,332.81,Shipped,8/26/2023 0:12
570,430346,602362,3,48.52,Pending,7/19/2024 9:49
571,154095,469546,1,149.56,Pending,8/6/2023 12:08
572,773695,985073,5,2285.13,Shipped,12/25/2023 11:32
573,146831,575258,1,19.93,Processing,3/25/2024 23:50
574,899959,899189,4,147.69,Pending,2/16/2024 12:56
575,664599,369916,2,263.05,Shipped,2/27/2024 1:52
576,489448,938068,1,233.71,Pending,12/15/2023 18:37
577,328793,416946,4,1494.08,Delivered,6/21/2024 9:48
578,506849,481376,4,1994.76,Delivered,3/19/2024 19:21
579,162538,280751,3,375.77,Processing,5/17/2024 20:56
580,544107,115462,5,147.1,Processing,4/27/2024 19:22
581,701106,512844,3,653.16,Processing,4/20/2024 20:41
582,131734,252928,2,702.62,Processing,5/28/2024 7:23
583,255911,447348,5,2399.96,Delivered,6/20/2024 16:27
584,187339,939712,2,950.45,Pending,7/10/2024 15:11
585,678010,503374,2,479.75,Delivered,6/11/2024 2:16
586,723637,675083,2,448.02,Shipped,2/25/2024 22:38
587,632011,803206,3,1256.95,Shipped,10/17/2023 5:13
588,459989,606311,1,203.67,Processing,7/5/2024 13:13
589,399572,736974,4,1018.09,Pending,8/12/2023 8:16
590,658514,30677,3,654.95,Shipped,9/24/2023 14:08
591,89181,317164,1,391.31,Processing,1/29/2024 7:18
592,424117,724097,3,303.81,Shipped,6/27/2024 11:42
593,795437,509679,4,403.15,Shipped,6/23/2024 11:48
594,962248,248710,3,248.88,Delivered,3/29/2024 4:10
595,710410,505891,4,290.76,Shipped,7/26/2023 12:09
596,519159,8538,4,318.46,Shipped,4/8/2024 11:02
597,629484,212935,1,130.4,Shipped,7/1/2024 14:49
598,128409,690929,3,236.72,Pending,12/31/2023 23:13
599,832686,563853,5,864.59,Delivered,10/13/2023 20:27
600,748730,131903,2,166.47,Delivered,6/27/2024 20:14
601,257403,145717,4,557.02,Pending,12/15/2023 2:45
602,912681,482711,2,103.91,Processing,5/26/2024 23:39
603,893541,861032,1,125.09,Processing,11/19/2023 21:54
604,732737,41897,1,132.54,Shipped,11/18/2023 5:21
605,239401,758416,4,1316.2,Delivered,9/16/2023 6:38
606,745030,161470,1,65.71,Pending,10/18/2023 10:57
607,481059,837937,2,557,Processing,3/9/2024 10:07
608,378141,522780,4,507.89,Delivered,4/2/2024 22:53
609,624083,305903,5,2047.49,Processing,12/7/2023 5:54
610,33280,167368,4,1935.21,Delivered,1/25/2024 17:58
611,607709,904531,2,44.56,Pending,12/1/2023 13:46
612,411619,29984,3,269.4,Processing,11/4/2023 1:42
613,745568,497406,1,15.4,Shipped,6/25/2024 1:42
614,763961,443829,3,312.05,Pending,9/19/2023 19:46
615,245728,556157,5,371.85,Shipped,11/18/2023 18:38
616,320296,143925,3,418.72,Shipped,11/15/2023 11:29
617,516507,430303,1,34.17,Shipped,7/18/2024 6:28
618,477146,41689,5,289.57,Delivered,6/26/2024 18:12
619,763216,600681,3,607.55,Shipped,7/9/2024 16:51
620,815075,591371,2,150.23,Delivered,2/26/2024 3:33
621,983225,135064,4,1686.78,Delivered,4/16/2024 1:25
622,327184,64461,2,85.84,Delivered,9/7/2023 4:12
623,203844,897626,2,78.98,Pending,2/21/2024 1:17
624,362238,741118,3,190.02,Delivered,6/10/2024 12:34
625,373978,344428,4,1284.43,Delivered,6/16/2024 6:29
626,669583,643545,2,318.92,Pending,6/23/2024 20:34
627,730751,502880,3,1158.35,Delivered,10/3/2023 9:04
628,230066,13137,1,381.45,Processing,7/24/2023 10:57
629,283676,675720,2,941.41,Shipped,9/13/2023 8:28
630,153926,424068,1,255.45,Processing,8/13/2023 21:29
631,158262,821574,3,511.81,Pending,1/21/2024 6:41
632,208233,361641,4,1105.41,Delivered,5/25/2024 10:09
633,853878,605661,2,177.56,Processing,7/21/2024 18:43
634,666233,252125,2,574.44,Pending,10/22/2023 9:03
635,325762,64825,1,132.82,Pending,3/6/2024 0:27
636,288459,437828,2,679.86,Shipped,4/20/2024 9:00
637,453784,620799,3,922.02,Pending,7/7/2024 14:51
638,859338,942828,1,102.67,Delivered,11/13/2023 18:39
639,471908,25466,5,2368.47,Delivered,6/25/2024 15:49
640,480955,201338,5,1808.15,Delivered,1/22/2024 6:18
641,613961,38197,4,1385.41,Delivered,12/3/2023 2:01
642,676878,512175,3,464.81,Delivered,9/10/2023 6:21
643,40492,941086,2,861.78,Delivered,1/6/2024 11:03
644,846278,713219,2,795.63,Pending,5/19/2024 7:53
645,719743,877510,2,792.43,Shipped,11/11/2023 8:09
646,104096,215679,1,164.97,Delivered,1/9/2024 5:21
647,363328,95811,4,1189.91,Processing,3/21/2024 20:59
648,356238,837132,3,97.23,Delivered,1/16/2024 3:47
649,519693,239605,5,1652.13,Shipped,8/10/2023 2:42
650,645220,329324,4,516.46,Processing,11/24/2023 20:28
651,353767,142910,3,730.64,Processing,12/14/2023 10:12
652,692149,383869,1,38.22,Delivered,10/20/2023 3:21
653,79336,477825,2,226.93,Shipped,5/9/2024 14:56
654,141215,864339,2,157.79,Delivered,10/19/2023 17:08
655,889245,157548,2,594.88,Shipped,2/20/2024 11:05
656,751419,991963,3,1129.59,Shipped,8/22/2023 20:44
657,147471,724592,1,302.75,Delivered,6/4/2024 0:58
658,193929,226399,1,480.28,Shipped,9/8/2023 16:58
659,415182,129603,4,1129.27,Delivered,5/4/2024 17:39
660,864880,743860,2,380.32,Processing,2/7/2024 10:11
661,482547,695857,3,589.44,Pending,7/16/2024 19:08
662,778643,603344,4,194.23,Delivered,12/12/2023 0:43
663,130795,62863,1,390.43,Pending,4/8/2024 14:48
664,181611,810247,3,674.77,Shipped,8/4/2023 22:02
665,473512,965921,1,443.99,Pending,4/2/2024 6:53
666,751937,238070,3,285.96,Shipped,4/5/2024 4:44
667,693194,522837,3,734.89,Pending,5/8/2024 19:15
668,553577,825222,1,407.86,Processing,12/24/2023 21:31
669,308111,646628,4,417.31,Shipped,12/21/2023 13:17
670,686005,687958,2,43.85,Processing,2/20/2024 6:36
671,955540,360183,1,226.24,Pending,11/29/2023 22:05
672,121723,441336,1,427.78,Shipped,10/7/2023 4:38
673,77394,278527,1,214.45,Delivered,3/10/2024 10:07
674,460372,740532,1,394.78,Shipped,1/25/2024 13:20
675,777837,95947,1,94.02,Shipped,2/15/2024 2:21
676,531973,411000,5,833.4,Processing,7/8/2024 7:30
677,336449,857719,1,187.57,Delivered,7/14/2024 2:30
678,788697,299058,1,279.7,Delivered,10/1/2023 2:52
679,731419,384723,3,674.97,Pending,3/16/2024 19:03
680,975572,218658,2,245.87,Delivered,10/24/2023 5:06
681,632172,107943,4,1057.44,Pending,11/27/2023 20:39
682,871959,131480,5,2031.93,Delivered,9/11/2023 8:25
683,200294,926907,3,343.56,Processing,9/1/2023 20:42
684,764747,234160,1,383.54,Pending,1/15/2024 8:24
685,716067,962772,4,1996.53,Delivered,3/27/2024 20:04
686,319127,485486,2,733.1,Processing,10/8/2023 10:37
687,844172,940173,3,37.04,Pending,5/21/2024 7:06
688,799245,27528,5,791.78,Pending,4/21/2024 10:46
689,965376,302833,5,1580.51,Shipped,1/8/2024 21:41
690,631563,596216,3,978.28,Shipped,1/18/2024 21:19
691,894334,928928,2,950.9,Pending,5/27/2024 1:18
692,234309,944131,2,22.89,Delivered,6/28/2024 12:25
693,87909,226864,3,452.83,Pending,6/22/2024 19:46
694,291740,499774,2,896.2,Processing,7/4/2024 6:43
695,959646,485394,1,36.87,Shipped,2/27/2024 2:23
696,514132,250498,4,1869.31,Processing,5/26/2024 17:40
697,314144,318782,4,127.22,Processing,8/14/2023 2:59
698,681313,797036,1,371.21,Delivered,4/22/2024 13:46
699,588017,564948,4,1583.2,Processing,10/26/2023 7:25
700,399282,249214,5,908.41,Pending,12/25/2023 17:09
701,188722,710791,2,460.94,Delivered,4/29/2024 21:43
702,237866,591839,5,1805.31,Shipped,1/8/2024 10:20
703,811344,591175,3,42.75,Processing,10/19/2023 14:25
704,225681,883150,3,339.14,Processing,11/23/2023 6:44
705,840115,183792,2,663.64,Delivered,11/13/2023 14:02
706,45707,628121,2,925.5,Processing,3/27/2024 15:08
707,995814,282366,3,811.48,Pending,4/24/2024 16:52
708,538327,885119,4,927.75,Pending,6/20/2024 11:44
709,258723,57983,4,926.25,Shipped,11/5/2023 6:25
710,719287,963744,3,634.22,Processing,2/16/2024 14:21
711,577763,908918,3,298.62,Processing,4/11/2024 2:31
712,71734,130570,3,410.73,Shipped,1/13/2024 3:09
713,972090,505760,2,705.02,Shipped,11/10/2023 18:27
714,658487,605450,2,807.34,Shipped,1/27/2024 8:24
715,370178,584277,5,326.77,Delivered,7/15/2024 13:16
716,841519,740874,3,389.22,Pending,4/20/2024 3:53
717,370784,399113,4,1174.45,Pending,4/27/2024 14:03
718,360016,874046,3,621.69,Shipped,11/12/2023 16:44
719,506652,895469,2,741.73,Delivered,4/18/2024 3:27
720,519844,220673,5,1395.01,Pending,3/1/2024 19:22
721,604089,2780,4,1610.22,Shipped,2/29/2024 4:57
722,767000,23087,1,66.45,Delivered,1/3/2024 8:29
723,604162,813924,3,120.08,Delivered,7/22/2023 22:32
724,412147,744100,5,1083.81,Shipped,9/5/2023 15:44
725,334702,211002,1,345.26,Delivered,1/31/2024 7:45
726,194057,812274,5,632.25,Shipped,8/29/2023 21:05
727,302653,505034,2,621.71,Processing,6/28/2024 21:45
728,752563,994435,1,343.91,Shipped,4/1/2024 12:36
729,474930,76093,5,1644.88,Shipped,3/11/2024 3:16
730,329046,658158,5,1483.32,Processing,10/8/2023 12:40
731,699396,272191,3,1221.24,Pending,4/11/2024 22:39
732,85212,986001,2,278.36,Pending,4/9/2024 13:14
733,624007,431433,2,947.75,Delivered,6/28/2024 2:31
734,189554,841422,3,459.4,Processing,11/5/2023 5:30
735,570425,167609,1,251.68,Processing,4/2/2024 23:02
736,389108,670902,1,197.66,Processing,10/18/2023 3:19
737,67397,105620,4,1387.38,Pending,12/10/2023 0:19
738,9488,37640,4,1545.35,Processing,11/7/2023 22:38
739,285541,131812,5,1375.59,Delivered,4/4/2024 4:42
740,577540,375010,5,1357.34,Processing,2/25/2024 21:24
741,121802,469872,2,485.11,Delivered,10/5/2023 18:45
742,215851,540732,3,1222.99,Processing,9/27/2023 20:59
743,353706,157538,5,1273.5,Shipped,11/29/2023 8:59
744,314265,44809,5,1364.3,Pending,8/10/2023 19:16
745,418240,208739,2,448.45,Delivered,1/2/2024 19:59
746,513343,804188,1,302.17,Pending,6/19/2024 7:40
747,836431,742912,3,1302.22,Pending,2/4/2024 11:06
748,965483,191417,4,1996.27,Delivered,7/7/2024 0:03
749,586827,551568,1,160.87,Shipped,9/11/2023 15:12
750,783100,930565,4,48.89,Processing,3/25/2024 1:54
751,315896,412224,2,884.83,Delivered,12/29/2023 19:25
752,532871,477268,2,744.22,Pending,9/6/2023 3:22
753,92776,688960,3,1194.44,Shipped,2/20/2024 2:19
754,893783,348312,2,121.72,Shipped,12/8/2023 4:39
755,19117,250989,4,1404.49,Processing,10/4/2023 17:15
756,307208,199388,5,1778.11,Pending,5/12/2024 20:06
757,417315,811242,3,252.78,Processing,4/7/2024 18:03
758,221680,559791,1,286.15,Shipped,3/23/2024 4:37
759,950363,871288,1,146.28,Pending,7/27/2023 6:56
760,202689,587251,4,1625.04,Pending,4/30/2024 16:28
761,676025,496327,5,2167.91,Pending,9/4/2023 1:50
762,404657,703338,5,2188.05,Shipped,10/24/2023 4:31
763,182709,384975,4,1810.36,Delivered,11/27/2023 17:32
764,623991,553211,2,514.06,Pending,1/15/2024 21:50
765,160775,814876,5,689.24,Shipped,5/12/2024 11:49
766,663940,689072,3,727.32,Delivered,3/10/2024 9:57
767,519715,977124,3,89.42,Shipped,11/10/2023 13:49
768,573680,949726,4,237.82,Shipped,6/29/2024 18:32
769,754460,606924,2,226.51,Delivered,5/17/2024 10:10
770,964871,994909,5,1657.72,Pending,11/22/2023 22:18
771,785030,155260,2,378.61,Delivered,3/12/2024 14:42
772,680371,2382,2,122.24,Shipped,4/20/2024 0:40
773,305785,987001,5,281.08,Pending,6/17/2024 19:36
774,534177,174467,1,99.69,Pending,9/4/2023 17:19
775,64428,877179,4,1703.73,Delivered,1/29/2024 16:47
776,119222,693637,1,76.19,Pending,11/25/2023 9:56
777,506979,102347,3,769.51,Pending,2/16/2024 6:30
778,20908,731062,5,2418.04,Pending,6/5/2024 19:58
779,920113,365905,5,2061.16,Delivered,4/30/2024 14:49
780,584676,3968,5,937.47,Shipped,9/4/2023 3:49
781,724148,386688,3,477.69,Shipped,2/17/2024 8:12
782,743767,811448,1,346.91,Processing,5/12/2024 5:27
783,472670,870928,2,866.81,Pending,2/20/2024 9:40
784,981750,898888,1,412.48,Delivered,1/20/2024 8:02
785,727513,485346,5,175.14,Processing,7/18/2024 18:59
786,764605,254212,4,1021.27,Processing,10/25/2023 5:35
787,455172,13530,4,748.1,Delivered,10/19/2023 17:45
788,834351,519655,2,243.77,Delivered,7/25/2023 8:01
789,569690,97215,1,292.24,Processing,7/20/2024 16:42
790,331271,338523,4,1614.66,Processing,3/18/2024 22:53
791,587810,189300,5,1510.29,Shipped,5/3/2024 8:52
792,529673,759785,5,1286.83,Pending,9/9/2023 8:39
793,241343,437309,3,1094,Delivered,7/27/2023 17:58
794,900802,152165,5,2494.49,Processing,7/30/2023 15:20
795,753311,728212,4,429.19,Shipped,10/29/2023 5:29
796,138689,616141,3,690.69,Pending,12/15/2023 8:57
797,103297,843406,3,1481.02,Delivered,5/6/2024 16:15
798,90891,693561,4,678.31,Shipped,9/22/2023 22:01
799,139327,147132,2,310.4,Shipped,10/24/2023 2:30
800,637456,395115,1,115.33,Delivered,6/18/2024 5:15
801,694593,434068,1,38.2,Delivered,5/5/2024 18:43
802,309487,582587,4,1314.31,Processing,12/20/2023 6:47
803,914038,488334,2,235.86,Processing,9/13/2023 23:42
804,84036,649744,4,1558.09,Delivered,2/6/2024 14:44
805,579726,716405,2,385.57,Processing,7/27/2023 12:03
806,622365,715794,2,962.82,Delivered,10/9/2023 15:10
807,856852,274890,3,607.7,Processing,2/23/2024 8:54
808,585185,552318,3,707.3,Shipped,6/21/2024 13:34
809,806632,802314,4,1444.83,Processing,7/19/2024 11:25
810,270009,456365,2,628.02,Delivered,10/18/2023 13:41
811,621502,431108,3,439.55,Pending,10/16/2023 14:10
812,768885,969614,1,101.1,Shipped,5/10/2024 19:23
813,496963,683935,5,2015.69,Delivered,1/29/2024 8:01
814,218064,961192,3,357.41,Processing,3/6/2024 23:52
815,772809,651540,1,10.94,Processing,5/14/2024 9:13
816,869009,920230,5,2128.73,Processing,4/26/2024 18:10
817,736713,341133,2,842.64,Delivered,2/16/2024 10:14
818,767952,222962,4,278.85,Pending,7/22/2023 19:29
819,71743,739699,5,2035.93,Delivered,10/7/2023 15:06
820,464246,779870,5,1101.93,Delivered,6/28/2024 2:12
821,878742,134815,1,125.4,Delivered,5/15/2024 4:35
822,325951,804358,3,210.13,Delivered,8/8/2023 9:55
823,477944,268532,3,1372.06,Processing,9/23/2023 16:06
824,792517,986509,2,204.62,Delivered,1/20/2024 6:17
825,534085,935848,4,660.11,Delivered,1/24/2024 22:25
826,19822,609917,1,69.23,Pending,6/17/2024 22:27
827,38318,239550,2,44.64,Processing,8/30/2023 6:27
828,993150,297873,5,1021.53,Processing,1/18/2024 16:56
829,102007,612285,4,1987.58,Delivered,2/16/2024 21:10
830,496536,816680,3,463.33,Delivered,5/9/2024 5:36
831,733539,347420,3,1170.78,Shipped,6/13/2024 1:36
832,783968,519326,1,183.09,Shipped,7/9/2024 17:52
833,11246,37083,5,259.86,Processing,5/12/2024 21:47
834,457526,643396,5,798.37,Processing,6/1/2024 15:56
835,86459,911213,5,1000.05,Processing,8/8/2023 0:29
836,894791,456537,4,281.72,Pending,1/13/2024 3:57
837,541778,150171,4,823.83,Processing,2/13/2024 0:19
838,344914,622218,1,85.48,Pending,8/2/2023 15:28
839,550660,943144,2,613.97,Processing,4/19/2024 9:59
840,1692,473349,5,185.13,Shipped,10/1/2023 13:19
841,769967,118406,3,1350.61,Delivered,2/15/2024 13:10
842,592556,418444,1,247.16,Delivered,9/8/2023 16:29
843,487355,348008,2,219.17,Processing,5/18/2024 19:39
844,567531,842562,3,1066.83,Pending,2/9/2024 0:39
845,220325,141531,3,1337.88,Delivered,3/12/2024 8:43
846,375222,958208,1,329.8,Shipped,10/27/2023 11:00
847,21318,895558,2,76.7,Delivered,5/28/2024 3:08
848,162137,177402,3,1217.6,Processing,11/5/2023 21:22
849,134594,705035,4,1502.96,Delivered,3/14/2024 6:37
850,491219,925276,1,434.59,Pending,12/19/2023 19:03
851,702450,731790,2,896.5,Processing,4/18/2024 12:14
852,455819,19442,3,1263.49,Processing,8/2/2023 3:17
853,132174,354104,1,401.37,Shipped,8/3/2023 19:31
854,942166,395976,2,818.65,Delivered,6/3/2024 14:00
855,377615,820289,2,722.45,Processing,8/27/2023 14:40
856,685127,550755,4,1896.04,Shipped,10/9/2023 17:49
