order_item_id,order_id,product_id,quantity,unit_price
1151,661,850,5,95.9
1152,665,76,3,32.92
1153,695,161,4,39.66
1154,709,254,3,86.9
1155,282,220,2,42.93
1156,458,820,4,26.31
1157,461,796,4,68.45
1158,536,217,2,26.01
1159,519,953,4,25.73
1160,768,642,4,34.83
1161,723,150,3,34.8
1162,375,47,2,46.43
1163,199,188,1,44.12
1164,525,148,5,15.49
1165,519,609,4,30.83
1166,763,20,2,51.11
1167,568,142,4,90.33
1168,962,681,1,30.27
1169,930,890,4,79.36
1170,431,816,1,97.29
1171,717,841,2,99.78
1172,275,824,3,33.31
1173,381,440,4,19.44
1174,51,245,2,27.45
1175,431,228,3,29.9
1176,656,680,2,76.08
1177,650,495,5,57.56
1178,45,946,4,54.52
1179,606,802,1,51.73
1180,788,819,2,40.73
1181,808,143,1,13.67
1182,346,754,5,19.0
1183,240,229,4,29.68
1184,837,147,1,28.97
1185,518,802,1,74.66
1186,635,149,2,31.94
1187,187,423,3,76.24
1188,334,703,5,58.54
1189,662,781,1,11.53
1190,841,327,1,44.97
1191,517,814,2,62.38
1192,205,82,2,55.29
1193,425,421,3,54.86
1194,772,24,5,43.58
1195,896,385,5,85.79
1196,441,14,4,43.38
1197,763,16,4,67.52
1198,532,132,3,23.31
1199,414,459,4,45.41
1200,990,233,3,94.94
1201,711,313,4,99.38
1202,846,574,2,46.21
1203,26,88,1,91.73
1204,861,937,5,40.23
1205,524,519,5,51.67
1206,302,194,4,68.78
1207,432,712,3,75.85
1208,481,283,5,65.88
1209,269,202,2,45.64
1210,834,84,1,35.43
1211,776,774,5,40.05
1212,265,462,2,29.52
1213,893,828,5,68.87
1214,194,279,1,10.39
1215,366,905,3,82.68
1216,295,823,3,19.37
1217,923,996,5,83.07
1218,705,329,4,39.32
1219,735,486,5,91.5
1220,642,399,5,55.11
1221,117,763,5,57.24
1222,148,242,1,20.27
1223,399,50,1,57.78
1224,318,16,5,96.6
1225,676,519,4,10.62
1226,622,435,3,16.26
1227,773,164,5,17.64
1228,94,246,4,23.28
1229,552,691,3,74.54
1230,851,376,4,98.4
1231,590,911,1,63.04
1232,420,780,1,16.48
1233,190,421,3,24.16
1234,652,886,1,46.58
1235,851,655,2,40.23
1236,747,220,3,57.4
1237,557,997,2,55.0
1238,93,765,2,63.51
1239,255,708,3,69.41
1240,851,422,4,36.85
1241,565,327,2,56.72
1242,464,356,5,27.54
1243,781,154,4,53.18
1244,677,294,1,77.89
1245,269,556,5,99.99
1246,673,8,2,15.38
1247,21,458,4,87.54
1248,401,498,1,12.76
1249,622,102,4,23.19
1250,607,361,5,25.52
1251,900,776,2,69.42
1252,982,116,5,87.44
1253,845,457,5,71.06
1254,570,816,1,82.79
1255,916,76,5,83.46
1256,436,38,3,23.84
1257,44,37,3,95.7
1258,281,924,1,67.91
1259,708,77,2,88.73
1260,458,829,3,62.24
1261,569,826,3,86.41
1262,508,185,1,86.82
1263,569,947,1,60.0
1264,849,787,4,36.89
1265,156,682,4,77.36
1266,785,619,3,71.44
1267,520,368,5,46.79
1268,716,976,3,36.77
1269,957,23,1,24.0
1270,360,453,4,78.2
1271,382,838,2,82.14
1272,861,126,1,68.28
1273,541,566,4,40.32
1274,817,899,4,12.26
1275,799,374,3,80.82
1276,181,53,3,71.23
1277,242,885,4,18.17
1278,384,461,2,38.55
1279,601,604,1,80.21
1280,41,722,3,18.03
1281,657,770,3,41.7
1282,343,960,4,57.46
1283,531,429,5,63.64
1284,767,604,4,87.21
1285,519,118,2,41.86
1286,414,637,3,85.09
1287,207,569,3,60.69
1288,688,871,4,68.39
1289,66,263,5,56.61
1290,134,494,4,66.07
1291,205,391,4,93.19
1292,334,478,3,89.83
1293,75,125,4,29.89
1294,377,631,4,52.1
1295,41,223,1,71.02
1296,136,188,4,18.61
1297,654,913,2,36.06
1298,741,850,4,31.5
1299,627,210,4,25.1
1300,613,115,4,83.91
1301,973,101,2,10.52
1302,520,213,3,10.28
1303,763,129,3,20.75
1304,400,729,4,90.15
1305,847,750,4,96.5
1306,395,451,2,89.56
1307,256,661,1,48.9
1308,933,320,5,15.06
1309,16,590,1,16.58
1310,600,303,1,63.47
1311,849,7,1,18.27
1312,827,90,3,54.51
1313,297,995,4,11.52
1314,706,980,5,42.32
1315,923,736,5,43.09
1316,15,229,5,26.51
1317,926,154,4,41.5
1318,976,774,5,11.69
1319,383,842,1,45.91
1320,762,617,5,71.19
1321,16,978,2,94.34
1322,331,753,2,19.01
1323,97,946,5,90.38
1324,641,73,3,94.51
1325,517,94,4,23.81
1326,733,35,5,25.58
1327,379,351,1,62.19
1328,373,340,1,40.23
1329,982,16,4,76.48
1330,335,864,4,31.54
1331,349,127,4,15.65
1332,460,583,5,83.52
1333,314,15,3,37.46
1334,116,659,2,18.25
1335,727,193,1,20.08
1336,689,888,3,16.5
1337,187,961,5,21.94
1338,288,878,3,22.9
1339,285,821,2,76.81
1340,377,807,3,24.32
1341,231,502,1,73.3
1342,339,637,1,25.85
1343,845,702,1,49.47
1344,569,873,5,67.82
1345,859,770,5,66.46
1346,797,825,4,59.49
1347,965,6,5,93.83
1348,817,728,3,49.83
1349,646,316,3,84.77
1350,821,513,3,20.58
1351,398,968,2,56.57
1352,274,13,2,57.77
1353,5,29,1,79.63
1354,40,225,1,98.35
1355,48,294,2,88.34
1356,679,29,2,29.53
1357,848,948,4,43.57
1358,830,737,5,68.72
1359,747,557,3,67.22
1360,50,888,1,92.85
1361,922,325,1,85.38
1362,564,713,3,89.67
1363,86,278,5,26.95
1364,81,571,4,34.54
1365,16,828,4,49.09
1366,605,600,5,69.77
1367,929,852,3,21.69
1368,443,314,5,38.81
1369,189,314,3,83.68
1370,738,482,4,80.63
1371,154,835,5,59.56
1372,576,811,5,94.93
1373,529,458,1,28.78
1374,499,709,3,48.65
1375,625,680,1,29.61
1376,50,469,1,56.08
1377,895,274,4,65.01
1378,409,804,1,51.64
1379,361,756,2,18.35
1380,817,128,1,63.16
1381,464,450,3,15.55
1382,394,38,5,79.52
1383,811,115,5,92.89
1384,570,654,3,42.2
1385,363,933,2,52.18
1386,925,142,1,24.42
1387,805,570,1,76.49
1388,426,396,4,93.67
1389,313,140,1,75.03
1390,302,277,3,60.11
1391,75,577,1,25.34
1392,783,390,5,74.05
1393,478,935,1,33.46
1394,791,711,4,59.85
1395,93,585,2,22.57
1396,703,754,5,77.62
1397,21,848,4,29.8
1398,475,612,2,14.43
1399,789,485,2,68.12
1400,23,999,4,96.29
1401,194,26,3,26.76
1402,386,690,2,81.01
1403,244,474,2,31.63
1404,470,939,5,33.71
1405,116,344,5,30.17
1406,731,488,1,51.99
1407,272,729,2,34.75
1408,582,990,5,21.1
1409,463,834,4,63.6
1410,767,728,2,14.36
1411,996,219,4,50.28
1412,587,504,2,23.29
1413,175,994,5,41.14
1414,90,693,2,38.83
1415,707,107,4,79.0
1416,376,45,3,91.16
1417,771,390,3,16.91
1418,443,482,1,18.06
1419,831,193,2,98.82
1420,978,638,2,45.71
1421,476,71,3,76.96
1422,251,80,4,80.01
1423,187,635,4,17.67
1424,189,308,2,10.67
1425,83,851,1,27.9
1426,319,884,4,18.53
1427,94,455,4,55.56
1428,421,866,5,36.18
1429,105,135,4,48.28
1430,502,131,5,94.71
1431,344,183,1,58.09
1432,674,482,3,58.25
1433,910,386,5,41.35
1434,928,939,3,34.82
1435,689,631,4,63.88
1436,497,887,2,65.32
1437,964,242,3,15.52
1438,754,447,2,66.86
1439,289,569,3,40.61
1440,721,934,5,74.93
1441,650,888,1,15.63
1442,251,326,1,34.87
1443,10,21,3,20.24
1444,457,208,2,46.14
1445,317,638,5,50.14
1446,695,855,3,95.08
1447,764,167,2,70.78
1448,186,241,1,13.86
1449,775,870,4,12.92
1450,774,43,2,57.56
1451,411,314,4,23.17
1452,944,327,4,75.89
1453,41,829,5,59.59
1454,21,973,5,63.81
1455,629,815,3,76.12
1456,419,760,5,99.34
1457,605,836,5,92.69
1458,752,170,4,90.08
1459,56,365,4,23.95
1460,721,133,5,60.69
1461,212,456,3,89.74
1462,862,962,5,54.85
1463,562,631,3,39.37
1464,991,24,2,56.01
1465,616,214,3,95.11
1466,766,101,3,47.45
1467,447,785,3,37.91
1468,207,81,4,84.48
1469,867,5,1,54.56
1470,300,154,3,94.52
1471,661,28,2,85.17
1472,780,47,3,74.35
1473,310,68,2,75.9
1474,664,636,4,14.15
1475,697,611,4,51.7
1476,313,965,5,80.58
1477,654,658,2,78.89
1478,307,119,2,54.55
1479,754,50,2,41.23
1480,975,889,4,81.3
1481,520,265,1,52.68
1482,771,634,3,14.02
1483,743,824,1,77.89
1484,630,133,3,69.75
1485,491,473,2,54.04
1486,290,966,3,98.58
1487,637,722,3,89.49
1488,383,334,2,10.59
1489,824,429,1,48.07
1490,868,798,4,55.2
1491,207,181,3,48.0
1492,770,696,5,61.89
1493,993,69,5,78.86
1494,595,643,1,79.68
1495,753,398,5,46.9
1496,162,338,4,17.01
1497,381,615,2,44.1
1498,721,135,1,68.37
1499,111,888,1,91.17
1500,182,871,1,86.68
1501,144,105,2,51.52
1502,641,642,5,61.47
1503,139,679,5,99.97
1504,577,147,2,44.69
1505,403,260,4,23.37
1506,233,69,2,87.88
1507,648,945,2,50.23
1508,706,582,2,72.74
1509,755,794,5,12.8
1510,283,446,1,93.32
1511,334,577,5,14.91
1512,521,981,4,78.01
1513,107,972,2,37.83
1514,684,26,4,12.93
1515,809,336,1,26.45
1516,511,805,5,77.05
1517,44,305,4,56.29
1518,160,64,1,60.37
1519,17,913,1,20.22
1520,461,101,4,90.65
1521,818,770,4,67.01
1522,38,84,4,34.42
1523,162,703,5,61.84
1524,302,167,2,82.5
1525,471,868,1,55.19
1526,125,692,5,82.79
1527,604,457,4,39.09
1528,507,846,1,16.81
1529,913,931,4,78.37
1530,313,47,3,51.79
1531,509,736,5,53.54
1532,804,936,4,85.09
1533,605,975,4,50.66
1534,956,975,3,98.4
1535,18,260,2,89.4
1536,598,895,4,42.74
1537,201,587,1,17.02
1538,492,58,3,62.79
1539,168,594,4,83.2
1540,188,979,2,39.61
1541,248,832,2,94.76
1542,117,314,2,84.83
1543,679,425,4,93.04
1544,154,728,5,95.41
1545,125,809,4,37.37
1546,579,368,3,54.27
1547,890,632,4,16.62
1548,675,634,3,61.08
1549,480,685,2,38.78
1550,795,818,1,76.02
1551,218,409,2,53.82
1552,226,238,1,17.25
1553,879,543,4,85.36
1554,960,897,3,34.77
1555,717,553,4,28.17
1556,95,21,5,87.34
1557,134,239,1,31.03
1558,507,220,3,86.86
1559,948,527,2,66.35
1560,139,824,4,29.3
1561,995,751,2,83.4
1562,359,798,5,20.71
1563,756,173,2,16.83
1564,405,354,3,26.21
1565,741,663,1,74.42
1566,675,256,3,48.09
1567,193,423,4,23.69
1568,75,72,4,18.06
1569,11,553,1,76.65
1570,199,948,1,53.32
1571,258,920,2,80.92
1572,848,824,2,90.14
1573,36,129,2,87.18
1574,161,823,3,23.42
1575,5,679,3,11.68
1576,546,636,2,35.8
1577,175,231,2,77.21
1578,943,624,3,18.29
1579,420,327,4,22.53
1580,955,974,1,82.62
1581,693,624,4,23.81
1582,463,158,2,70.91
1583,468,770,3,13.06
1584,497,13,2,99.34
1585,574,882,1,71.07
1586,370,591,1,77.86
1587,550,734,1,72.65
1588,612,639,3,82.92
1589,617,264,4,96.07
1590,313,524,4,49.51
1591,416,728,3,47.74
1592,572,546,2,82.0
1593,306,57,1,12.6
1594,852,613,5,22.44
1595,544,990,1,63.72
1596,728,230,3,94.08
1597,526,445,3,25.43
1598,661,260,4,40.44
1599,119,429,2,90.97
1600,713,727,3,37.72
1601,707,997,4,67.12
1602,247,793,3,30.34
1603,758,959,2,43.16
1604,85,576,3,99.57
1605,729,694,3,94.11
1606,823,750,4,47.4
1607,118,377,2,42.32
1608,974,836,3,57.78
1609,639,324,2,27.76
1610,740,457,3,66.6
1611,899,58,2,67.52
1612,475,326,5,31.48
1613,544,799,5,79.07
1614,370,359,3,91.21
1615,809,507,1,31.11
1616,659,977,3,93.28
1617,578,946,5,46.18
1618,843,42,1,63.97
1619,531,536,4,56.04
1620,511,106,2,99.44
1621,932,445,3,83.48
1622,486,204,4,16.14
1623,296,252,2,22.09
1624,774,878,1,62.2
1625,332,663,1,37.99
1626,830,291,3,19.59
1627,717,388,2,65.89
1628,970,311,4,91.74
1629,292,35,3,87.43
1630,39,779,4,72.59
1631,132,576,4,66.58
1632,435,91,3,57.01
1633,622,126,1,76.36
1634,205,431,5,20.12
1635,278,76,4,63.68
1636,186,53,5,22.87
1637,386,541,3,15.02
1638,525,558,1,37.62
1639,889,292,3,54.26
1640,400,620,2,35.79
1641,693,804,2,45.7
1642,867,632,1,31.38
1643,468,616,4,27.0
1644,189,443,5,34.28
1645,664,414,5,31.89
1646,372,984,2,20.02
1647,94,767,3,25.29
1648,52,779,5,78.4
1649,125,790,4,21.4
1650,182,466,4,59.26
1651,754,853,1,49.42
1652,444,227,3,37.87
1653,889,568,2,81.85
1654,916,316,2,73.32
1655,42,480,5,46.95
1656,338,825,5,85.67
1657,59,345,5,19.06
1658,606,769,4,78.27
1659,822,869,3,48.42
1660,973,649,5,84.76
1661,223,527,3,60.35
1662,962,798,5,94.36
1663,920,505,1,31.0
1664,263,12,3,78.27
1665,549,362,1,77.45
1666,585,690,4,79.21
1667,210,15,2,94.05
1668,594,61,3,45.61
1669,568,839,3,52.53
1670,182,322,2,77.91
1671,623,561,3,90.16
1672,414,743,1,33.94
1673,298,720,4,16.73
1674,340,895,3,80.19
1675,159,810,4,92.4
1676,404,418,5,19.96
1677,393,5,2,15.4
1678,890,932,2,57.13
1679,88,465,2,42.3
1680,36,718,4,68.56
1681,889,127,5,20.57
1682,804,730,1,83.13
1683,900,134,3,53.37
1684,894,440,5,57.17
1685,767,725,1,63.11
1686,222,960,1,11.05
1687,604,34,2,43.57
1688,171,237,1,83.73
1689,370,848,2,79.09
1690,653,1000,3,67.31
1691,515,891,4,48.35
1692,553,516,3,99.39
1693,371,32,5,63.87
1694,844,193,3,37.33
1695,139,725,5,34.65
1696,409,689,1,83.88
1697,599,315,3,34.87
1698,842,206,2,46.51
1699,715,921,3,87.76
1700,527,160,4,35.13
1701,947,733,3,32.36
1702,406,536,1,76.58
1703,719,903,2,76.23
1704,746,351,5,24.2
1705,542,870,4,23.75
1706,260,241,2,14.89
1707,640,927,1,88.01
1708,644,577,2,59.27
1709,356,877,3,17.43
1710,82,410,5,66.37
1711,436,744,4,87.16
1712,44,413,2,44.7
1713,818,571,4,53.23
1714,426,11,4,63.54
1715,613,550,2,14.6
1716,557,272,3,88.33
1717,141,67,1,14.48
1718,859,676,2,93.49
1719,874,68,2,24.83
1720,711,620,2,81.82
1721,494,987,3,61.46
1722,44,427,3,31.27
1723,727,559,4,56.98
1724,32,762,1,87.5
1725,184,128,2,93.16
1726,931,941,1,77.92
1727,592,587,4,66.63
1728,254,229,5,75.34
1729,603,651,1,24.56
1730,876,410,5,81.53
1731,210,743,5,11.4
1732,584,205,5,44.67
1733,620,128,5,67.32
1734,423,591,3,70.74
1735,717,737,2,84.99
1736,32,779,2,97.26
1737,752,271,5,48.87
1738,238,376,3,80.64
1739,667,45,3,43.78
1740,110,189,3,60.55
1741,818,646,5,37.06
1742,37,168,2,44.93
1743,605,287,5,14.17
1744,782,656,4,36.58
1745,482,961,1,50.52
1746,293,278,1,82.58
1747,991,857,5,14.9
1748,43,430,2,54.26
1749,749,968,5,67.31
1750,92,502,4,72.47
1751,540,15,4,81.16
1752,419,23,4,80.71
1753,862,319,1,69.2
1754,604,777,5,51.27
1755,776,131,4,82.31
1756,734,416,4,77.99
1757,85,396,2,80.86
1758,640,653,4,43.88
1759,279,559,5,19.07
1760,997,255,4,99.67
1761,535,312,4,25.4
1762,854,661,1,35.2
1763,331,461,4,92.71
1764,885,561,5,59.97
1765,613,128,1,70.15
1766,365,507,5,55.47
1767,935,830,4,56.9
1768,600,533,5,63.65
1769,598,582,1,98.02
1770,613,828,1,90.63
1771,2,43,2,57.12
1772,726,35,2,40.83
1773,329,873,2,19.97
1774,745,659,3,44.56
1775,943,567,1,59.4
1776,681,922,1,58.62
1777,134,318,1,96.6
1778,536,102,5,43.05
1779,106,125,1,89.51
1780,381,219,1,22.13
1781,780,859,1,30.65
1782,393,938,5,73.65
1783,757,109,4,22.84
1784,635,230,2,97.0
1785,163,51,5,90.0
1786,595,258,3,26.02
1787,503,412,5,46.56
1788,840,440,1,32.74
1789,532,335,4,20.95
1790,583,688,3,44.21
1791,383,972,5,65.14
1792,516,443,4,77.46
1793,681,547,2,62.9
1794,100,656,4,72.28
1795,450,409,1,29.9
1796,104,619,4,71.82
1797,922,347,1,74.01
1798,686,84,1,78.79
1799,897,869,5,53.03
1800,887,713,5,18.9
1801,258,935,2,52.54
1802,855,299,3,30.21
1803,588,755,3,19.84
1804,774,515,5,64.11
1805,690,691,4,25.05
1806,553,139,3,83.25
1807,224,141,2,53.9
1808,529,916,5,40.04
1809,782,408,5,71.96
1810,397,563,3,19.31
1811,362,98,1,12.92
1812,142,134,1,38.76
1813,416,206,1,44.81
1814,186,538,4,90.79
1815,707,803,5,56.43
1816,134,925,3,64.08
1817,978,288,2,97.61
1818,410,219,2,62.66
1819,437,557,2,15.0
1820,949,395,5,89.01
1821,862,563,5,60.7
1822,420,469,4,27.15
1823,147,768,3,81.95
1824,276,217,2,28.16
1825,855,328,4,80.97
1826,680,962,2,87.33
1827,990,240,4,32.7
1828,929,857,1,67.28
1829,162,452,3,58.34
1830,354,790,1,14.0
1831,717,739,5,97.74
1832,369,318,2,99.36
1833,27,137,1,84.11
1834,636,820,5,61.38
1835,42,5,5,82.91
1836,79,696,5,10.3
1837,122,146,1,82.22
1838,855,557,1,23.95
1839,34,268,3,12.88
1840,483,863,4,40.9
1841,43,894,1,60.91
1842,810,625,2,54.44
1843,473,192,1,84.58
1844,507,850,2,61.48
1845,825,417,3,57.88
1846,184,554,5,30.26
1847,702,693,1,18.88
1848,205,482,2,77.57
1849,821,734,1,71.53
1850,188,283,1,40.12
1851,205,926,1,45.31
1852,297,982,4,15.54
1853,977,641,3,55.05
1854,768,288,4,62.42
1855,183,139,3,64.3
1856,482,333,1,83.71
1857,927,533,2,54.32
1858,590,594,1,94.04
1859,432,766,2,67.05
1860,108,965,2,74.67
1861,357,257,3,80.16
1862,633,721,2,32.72
1863,80,697,3,78.83
1864,917,466,4,15.14
1865,799,146,1,61.28
1866,367,861,5,17.23
1867,641,838,1,62.51
1868,224,960,3,98.85
1869,498,42,4,92.18
1870,592,781,5,30.89
1871,834,39,2,35.66
1872,217,331,2,24.76
1873,520,317,3,18.06
1874,817,391,2,91.43
1875,312,519,4,66.37
1876,293,780,3,55.82
1877,237,602,4,85.45
1878,157,164,2,43.42
1879,421,44,2,22.41
1880,930,588,1,30.95
1881,289,192,3,23.16
1882,165,397,1,21.34
1883,7,692,3,22.6
1884,18,218,3,78.45
1885,128,898,2,10.29
1886,283,874,4,49.56
1887,397,951,3,16.14
1888,798,597,4,10.22
1889,153,466,1,33.37
1890,727,869,3,14.21
1891,81,314,5,70.07
1892,303,517,2,59.22
1893,16,781,1,62.06
1894,791,499,5,57.13
1895,941,271,4,16.9
1896,236,360,1,54.59
1897,525,929,1,59.36
1898,362,154,2,54.63
1899,104,440,1,47.14
1900,860,511,5,44.53
1901,450,211,1,58.38
1902,582,593,4,75.76
1903,165,121,2,24.63
1904,427,308,2,88.68
1905,747,669,2,56.63
1906,297,890,4,68.06
1907,583,740,3,67.9
1908,345,139,3,37.44
1909,772,695,2,89.74
1910,270,451,1,64.21
1911,516,938,1,68.61
1912,302,54,2,19.36
1913,469,312,2,72.33
1914,956,608,3,65.29
1915,269,681,4,88.11
1916,269,239,2,61.89
1917,310,109,4,70.22
1918,712,330,5,79.82
1919,176,144,1,15.93
1920,543,609,4,10.22
1921,817,825,1,70.95
1922,59,781,2,86.85
1923,631,787,4,69.27
1924,659,278,5,49.37
1925,708,811,5,77.38
1926,527,880,5,21.29
1927,44,894,4,39.64
1928,817,288,1,50.34
1929,602,154,3,27.62
1930,286,938,1,61.66
1931,499,469,1,32.37
1932,223,201,1,34.85
1933,551,913,5,37.13
1934,215,463,4,60.82
1935,121,408,1,33.76
1936,471,668,1,36.04
1937,352,611,1,34.25
1938,977,933,5,60.33
1939,155,246,2,90.14
1940,525,516,1,36.78
1941,780,303,4,87.62
1942,167,954,1,52.86
1943,915,874,1,90.09
1944,571,85,1,47.09
1945,357,502,1,23.16
1946,769,872,1,25.55
1947,447,544,3,69.23
1948,573,113,5,14.9
1949,955,16,1,58.04
1950,689,736,1,60.31
1951,578,967,2,52.81
1952,569,273,3,62.19
1953,318,268,1,37.31
1954,721,442,4,36.64
1955,963,74,1,98.25
1956,635,385,2,70.97
1957,893,341,5,13.88
1958,495,263,4,10.73
1959,523,495,2,54.39
1960,334,730,5,43.05
1961,500,699,2,25.21
1962,45,531,1,42.75
1963,846,537,3,93.19
1964,221,118,1,59.27
1965,164,869,2,12.87
1966,710,423,2,53.24
1967,391,404,5,78.45
1968,308,326,3,24.31
1969,118,736,3,33.65
1970,358,620,4,29.59
1971,730,771,1,57.55
1972,33,430,4,22.62
1973,235,150,2,31.59
1974,171,689,3,95.78
1975,523,591,2,71.87
1976,908,716,1,35.41
1977,394,672,2,94.22
1978,704,645,2,47.21
1979,645,68,5,18.48
1980,131,912,2,16.86
1981,528,246,1,97.53
1982,467,51,4,33.78
1983,362,373,2,44.96
1984,368,796,2,36.57
1985,301,149,5,24.74
1986,330,895,5,63.7
1987,64,246,5,29.61
1988,964,210,3,63.99
1989,947,227,1,47.98
1990,434,606,2,95.89
1991,414,660,2,24.35
1992,602,162,3,93.27
1993,347,456,2,58.99
1994,153,279,5,15.94
1995,385,545,2,92.51
1996,670,20,1,84.42
1997,97,94,2,60.3
1998,482,318,5,67.95
1999,219,638,1,72.91
2000,306,471,4,88.72
2001,762,447,1,21.39
2002,76,884,1,79.87
2003,161,467,1,38.99
2004,681,275,3,50.54
2005,965,665,4,72.8
2006,927,930,4,97.46
2007,585,744,5,71.78
2008,996,102,5,53.73
2009,400,141,3,14.69
2010,280,946,4,84.68
2011,165,347,2,51.69
2012,408,2,5,63.97
2013,448,99,5,80.45
2014,776,783,4,77.35
2015,917,850,3,68.6
2016,714,505,4,51.97
2017,252,570,5,58.58
2018,786,208,3,83.63
2019,304,933,2,10.87
2020,295,410,4,14.02
2021,598,428,4,28.17
2022,671,743,2,65.97
2023,552,292,5,77.04
2024,964,859,5,52.72
2025,175,26,5,99.93
2026,256,930,3,21.63
2027,746,685,2,52.86
2028,625,853,4,73.66
2029,522,834,1,16.03
2030,63,536,1,88.4
2031,504,31,2,70.43
2032,776,967,3,13.89
2033,765,948,5,21.96
2034,951,891,4,24.65
2035,363,640,1,60.37
2036,893,480,2,75.03
2037,984,434,4,16.17
2038,928,569,3,49.92
2039,232,127,1,85.27
2040,802,739,5,12.67
2041,794,922,1,35.12
2042,897,710,4,39.89
2043,612,892,1,38.92
2044,71,157,2,54.98
2045,197,841,4,75.95
2046,912,255,1,52.95
2047,607,904,4,10.07
2048,571,685,1,33.9
2049,92,867,5,47.77
2050,489,916,5,34.66
2051,183,195,3,60.35
2052,209,738,4,94.35
2053,216,841,5,88.35
2054,450,509,2,93.78
2055,105,351,5,57.78
2056,249,655,2,30.14
2057,419,57,4,30.27
2058,417,767,2,73.83
2059,878,559,1,75.43
2060,117,765,2,41.3
2061,762,222,2,39.45
2062,554,20,4,18.17
2063,877,396,2,28.66
2064,275,659,2,20.89
2065,797,41,4,68.54
2066,894,772,3,40.77
2067,58,723,4,41.3
2068,10,538,5,42.62
2069,198,249,1,24.12
2070,888,611,1,83.65
2071,655,18,4,18.91
2072,562,619,1,47.49
2073,625,633,1,70.85
2074,931,25,5,10.33
2075,131,846,4,69.35
2076,86,697,4,56.01
2077,897,705,3,32.31
2078,583,899,5,46.61
2079,675,421,2,94.98
2080,314,983,1,83.55
2081,984,86,2,57.5
2082,452,305,3,21.94
2083,803,654,3,84.94
2084,998,808,2,95.4
2085,180,762,3,94.36
2086,532,497,5,19.56
2087,962,196,3,20.12
2088,964,595,3,62.49
2089,904,86,1,37.11
2090,238,853,4,81.21
2091,511,96,4,17.02
2092,444,328,5,56.82
2093,869,357,3,68.78
2094,405,491,2,16.74
2095,395,351,1,10.46
2096,817,679,4,11.71
2097,964,899,5,73.6
2098,830,111,5,62.37
2099,326,796,5,13.53
2100,982,408,2,63.12
2101,246,287,1,90.27
2102,222,170,3,77.46
2103,190,697,2,98.19
2104,939,12,2,56.32
2105,647,229,1,88.84
2106,498,171,2,88.57
2107,977,829,1,88.69
2108,781,631,2,11.36
2109,212,772,4,36.05
2110,370,328,3,43.22
2111,769,93,3,63.38
2112,223,949,5,40.08
2113,147,109,4,38.26
2114,896,98,2,85.57
2115,12,652,1,10.05
2116,680,351,4,92.83
2117,51,782,4,66.78
2118,185,372,2,84.84
2119,107,970,3,83.61
2120,196,825,4,69.82
2121,571,758,1,64.51
2122,389,171,4,10.21
2123,54,413,4,64.03
2124,630,532,4,94.99
